,invoice_id,city,customer_type,gender,product_line,unit_price,total,date,time,payment,rating,quantity_boxcox
340,378-07-7001,Mandalay,Member,Male,Electronic accessories,-0.15845539280958723,-0.2950598881683982,2/10/2019,18:23,Credit card,0.2666666666666666,-0.4340491157681513
341,433-75-6987,Mandalay,Member,Female,Health and beauty,0.016422547714158783,0.4540756490091781,3/5/2019,19:06,Ewallet,0.6333333333333334,0.38545634812525154
342,873-95-4984,Mandalay,Member,Female,Health and beauty,0.48091433644030185,0.8974977868238464,2/15/2019,20:21,Cash,0.2333333333333334,0.38545634812525154
343,416-13-5917,Naypyitaw,Normal,Female,Food and beverages,0.927652019529516,0.7366358209181088,1/30/2019,16:24,Ewallet,0.7666666666666669,0.0
344,150-89-8043,Yangon,Normal,Male,Sports and travel,-0.23479804704838006,-0.32629404598866557,2/14/2019,15:04,Cash,-0.2666666666666666,-0.4340491157681513
345,135-84-8019,Yangon,Normal,Female,Fashion accessories,0.5037727474478474,1.3910398523035947,2/27/2019,16:10,Ewallet,0.19999999999999987,0.7400580866144847
346,441-94-7118,Yangon,Member,Male,Electronic accessories,0.37106080781180645,-0.5139411181646906,2/4/2019,12:14,Cash,0.09999999999999994,-0.9707075968211165
347,725-96-3778,Naypyitaw,Member,Female,Home and lifestyle,0.754993342210386,1.4292653768452594,1/20/2019,10:13,Cash,-0.7666666666666666,0.5659508842318487
348,531-80-1784,Yangon,Normal,Male,Electronic accessories,-0.6482467820683534,-0.18044384585700993,3/28/2019,17:38,Cash,-0.6333333333333334,0.38545634812525154
349,400-45-1220,Mandalay,Normal,Female,Health and beauty,-0.9260985352862849,-0.3231161520243942,2/27/2019,11:06,Credit card,-0.7333333333333334,0.908681075617868
350,860-79-0874,Naypyitaw,Member,Female,Fashion accessories,0.9780292942743007,2.2736772016373727,2/15/2019,14:53,Credit card,-0.13333333333333344,0.908681075617868
351,834-61-8124,Yangon,Normal,Male,Electronic accessories,-0.07856191744340893,0.3633997412286343,1/26/2019,18:22,Cash,-0.5,0.38545634812525154
352,115-99-4379,Mandalay,Member,Female,Fashion accessories,-0.011096316023080494,0.42780505890453446,3/14/2019,19:02,Credit card,0.5,0.38545634812525154
353,565-67-6697,Mandalay,Member,Male,Home and lifestyle,-0.626498002663116,0.00375294144352048,3/2/2019,14:16,Cash,-0.7333333333333334,0.7400580866144847
354,320-49-6392,Naypyitaw,Normal,Female,Electronic accessories,-0.5545938748335554,-0.6401791726882714,3/4/2019,15:44,Cash,0.4666666666666668,-0.9707075968211165
355,889-04-9723,Mandalay,Member,Female,Food and beverages,0.7525521526853084,0.34744974009367213,1/7/2019,12:20,Credit card,0.2666666666666666,-0.20913662370082098
356,632-90-0281,Naypyitaw,Normal,Female,Fashion accessories,-0.39236573457612084,0.4047728940777675,3/8/2019,20:01,Credit card,0.7666666666666669,0.908681075617868
357,554-42-2417,Naypyitaw,Normal,Female,Sports and travel,0.8923657345761206,2.156851766379395,1/9/2019,13:45,Cash,-0.6,0.908681075617868
358,453-63-6187,Mandalay,Normal,Male,Electronic accessories,-0.6154016866400356,-0.4820108502379638,3/1/2019,15:40,Ewallet,-0.16666666666666666,-0.4340491157681513
359,578-80-7669,Mandalay,Normal,Male,Sports and travel,0.4380825565912116,-0.50480088981031,3/16/2019,16:58,Cash,-0.4666666666666668,-0.9707075968211165
360,612-36-5536,Yangon,Member,Male,Food and beverages,0.5710164225477139,1.2285435409305177,2/17/2019,11:12,Credit card,0.13333333333333344,0.5659508842318487
361,605-72-4132,Naypyitaw,Normal,Female,Food and beverages,0.8708388814913447,1.5556547596528532,2/27/2019,15:12,Cash,0.6999999999999998,0.5659508842318487
362,471-41-2823,Naypyitaw,Normal,Male,Food and beverages,0.9889036839769196,-0.12766054039330227,3/7/2019,20:37,Ewallet,0.3333333333333333,-0.6821010387299857
363,462-67-9126,Yangon,Normal,Male,Home and lifestyle,0.3992454505104304,0.5979283157918631,1/21/2019,17:44,Cash,0.06666666666666672,0.19736741909178362
364,272-27-9238,Naypyitaw,Normal,Female,Food and beverages,-0.3104749223257879,-0.23244024424385046,2/19/2019,16:23,Cash,0.033333333333333215,-0.20913662370082098
365,834-25-9262,Naypyitaw,Normal,Female,Fashion accessories,0.5869951176209499,0.2571370201947594,1/6/2019,12:12,Cash,0.6999999999999998,-0.20913662370082098
366,122-61-9553,Naypyitaw,Normal,Female,Electronic accessories,-0.08677319130048831,0.6662076375384941,3/14/2019,19:33,Cash,-0.4666666666666668,0.7400580866144847
367,468-88-0009,Yangon,Member,Male,Home and lifestyle,0.23768308921438067,0.06658444496568622,3/24/2019,10:29,Cash,-0.3333333333333333,-0.20913662370082098
368,613-59-9758,Naypyitaw,Normal,Female,Sports and travel,-0.9070128717265868,-0.29708768717417133,1/27/2019,14:28,Cash,-0.5333333333333332,0.908681075617868
369,254-31-0042,Yangon,Member,Male,Electronic accessories,-0.7485574789169996,-0.14606205972927372,3/6/2019,12:46,Credit card,0.2666666666666666,0.7400580866144847
370,201-86-2184,Mandalay,Member,Female,Electronic accessories,-0.6429205503772748,-0.17535921551417574,2/2/2019,19:40,Cash,0.9666666666666668,0.38545634812525154
371,261-12-8671,Mandalay,Normal,Female,Fashion accessories,0.1271637816245006,-0.36270363112217496,1/25/2019,19:39,Credit card,-0.6999999999999998,-0.6821010387299857
372,730-70-9830,Naypyitaw,Normal,Female,Home and lifestyle,0.33022636484687073,0.54145260019824,3/14/2019,17:54,Ewallet,-0.6,0.19736741909178362
373,382-25-8917,Naypyitaw,Normal,Male,Fashion accessories,-0.29183311140701296,0.032444784092370706,1/29/2019,12:25,Cash,0.6333333333333334,0.19736741909178362
374,422-29-8786,Yangon,Normal,Female,Home and lifestyle,0.2632046160674656,0.28355893858341596,1/3/2019,16:47,Credit card,0.6999999999999998,0.0
375,667-23-5919,Yangon,Member,Female,Fashion accessories,0.9203284509542831,0.7316419875456823,1/14/2019,12:52,Ewallet,0.0,0.0
376,843-01-4703,Mandalay,Member,Female,Home and lifestyle,-0.4405237461162894,0.23201652504861422,1/5/2019,19:50,Credit card,0.8666666666666666,0.7400580866144847
377,743-88-1662,Naypyitaw,Normal,Male,Sports and travel,0.8934753661784285,1.291344778795881,2/22/2019,18:17,Ewallet,0.5666666666666664,0.38545634812525154
378,595-86-2894,Naypyitaw,Member,Male,Fashion accessories,0.9265423879272081,0.4423628398265777,2/6/2019,17:20,Ewallet,0.8000000000000002,-0.20913662370082098
379,182-69-8360,Mandalay,Normal,Female,Electronic accessories,-0.7008433200177542,-0.44538940550683637,1/30/2019,13:32,Credit card,-1.0,-0.20913662370082098
380,289-15-7034,Yangon,Member,Male,Sports and travel,0.6014203284509542,0.26500609096343153,1/11/2019,10:37,Credit card,0.16666666666666666,-0.20913662370082098
381,462-78-5240,Naypyitaw,Normal,Female,Electronic accessories,-0.6351531291611185,-0.5706286933559318,3/19/2019,14:35,Cash,-0.9333333333333332,-0.6821010387299857
382,868-52-7573,Mandalay,Normal,Female,Food and beverages,0.9866844207723034,0.7768891444655462,1/14/2019,12:09,Cash,0.9666666666666668,0.0
383,153-58-4872,Naypyitaw,Member,Female,Food and beverages,0.43630714602751874,0.1749354963189395,3/1/2019,15:32,Ewallet,-0.9333333333333332,-0.20913662370082098
384,662-72-2873,Yangon,Normal,Female,Food and beverages,-0.31713271193963616,-0.11216452411037889,1/6/2019,13:58,Ewallet,0.9666666666666668,0.0
385,525-88-7307,Mandalay,Member,Male,Sports and travel,0.45694629383044805,-0.5022283089820904,1/31/2019,13:19,Cash,-0.4000000000000001,-0.9707075968211165
386,689-16-9784,Naypyitaw,Normal,Male,Food and beverages,-0.18774966711051932,0.11761234233484409,3/11/2019,13:37,Cash,-0.3333333333333333,0.19736741909178362
387,725-56-0833,Yangon,Normal,Female,Health and beauty,-0.5084332001775411,0.2464835090002497,2/20/2019,16:49,Credit card,1.0,0.908681075617868
388,394-41-0748,Naypyitaw,Member,Female,Fashion accessories,-0.025743453173546465,0.7411151381248913,1/27/2019,14:55,Ewallet,0.8333333333333334,0.7400580866144847
389,596-42-3999,Mandalay,Normal,Male,Food and beverages,-0.8213493120284067,-0.34569433199912236,3/10/2019,14:04,Credit card,-0.13333333333333344,0.38545634812525154
390,541-89-9860,Naypyitaw,Member,Female,Fashion accessories,0.560363959165557,-0.0009685010176827467,2/15/2019,12:31,Cash,0.36666666666666653,-0.4340491157681513
391,173-82-9529,Mandalay,Normal,Female,Fashion accessories,-0.3834886817576565,0.41687915679880155,1/26/2019,14:51,Cash,0.8999999999999998,0.908681075617868
392,563-36-9814,Yangon,Member,Male,Electronic accessories,0.4791389258766087,-0.4992017433018319,2/13/2019,18:27,Ewallet,0.06666666666666672,-0.9707075968211165
393,308-47-4913,Yangon,Member,Female,Sports and travel,-0.06591211717709733,0.8499807056437885,3/9/2019,12:45,Credit card,-0.2666666666666666,0.908681075617868
394,885-17-6250,Yangon,Normal,Female,Health and beauty,0.543941411451398,-0.4903641715154772,3/6/2019,10:36,Ewallet,0.09999999999999994,-0.9707075968211165
395,726-27-2396,Yangon,Normal,Female,Health and beauty,0.4942299156679981,0.44109168224086925,1/24/2019,20:36,Ewallet,-0.9,0.0
396,316-01-3952,Yangon,Normal,Female,Food and beverages,-0.021304926764314266,0.08955607847884811,3/13/2019,14:16,Ewallet,-0.8000000000000002,0.0
397,760-54-1821,Mandalay,Normal,Male,Home and lifestyle,-0.9241011984021305,-0.36152327050687416,3/15/2019,10:26,Cash,-0.4000000000000001,0.7400580866144847
398,793-10-3222,Mandalay,Member,Female,Health and beauty,-0.3144695960940968,0.013922202129188911,3/5/2019,13:30,Credit card,0.43333333333333357,0.19736741909178362
399,346-12-3257,Mandalay,Member,Male,Electronic accessories,-0.7987128273413229,-0.20762240566573098,3/4/2019,16:28,Cash,0.3333333333333333,0.7400580866144847
400,110-05-6330,Naypyitaw,Normal,Female,Food and beverages,-0.35064358632933873,-0.01567761022373893,3/25/2019,20:18,Credit card,0.8000000000000002,0.19736741909178362
401,651-61-0874,Naypyitaw,Normal,Male,Home and lifestyle,-0.19995561473590778,-0.17215105589310176,3/12/2019,20:04,Credit card,-0.2666666666666666,-0.20913662370082098
402,236-86-3015,Naypyitaw,Member,Male,Home and lifestyle,-0.9154460719041277,-0.689391130649274,2/4/2019,13:38,Ewallet,0.9333333333333336,-0.9707075968211165
403,831-64-0259,Mandalay,Normal,Female,Fashion accessories,-0.34354194407456734,-0.13017258990791677,2/22/2019,10:43,Ewallet,0.8666666666666666,0.0
404,587-03-7455,Naypyitaw,Member,Female,Fashion accessories,0.9445184198845983,1.3400724862480422,2/16/2019,17:30,Ewallet,-0.6999999999999998,0.38545634812525154
405,882-40-4577,Yangon,Member,Male,Sports and travel,0.2669773635153129,0.08256471175745105,1/19/2019,15:28,Credit card,0.3333333333333333,-0.20913662370082098
406,732-67-5346,Yangon,Normal,Male,Food and beverages,-0.9196626719928984,-0.5230208152054662,1/11/2019,19:07,Credit card,0.2666666666666666,0.0
407,725-32-9708,Mandalay,Member,Female,Fashion accessories,0.29915667998224565,0.1001187927029501,1/4/2019,19:01,Cash,-0.9666666666666668,-0.20913662370082098
408,256-08-8343,Yangon,Normal,Female,Home and lifestyle,0.028850421660008813,-0.04733548723924253,3/4/2019,19:48,Ewallet,-0.5,-0.20913662370082098
409,372-26-1506,Naypyitaw,Normal,Female,Fashion accessories,-0.6970705725699068,-0.3712385463405038,1/28/2019,19:24,Ewallet,-0.5333333333333332,0.0
410,244-08-0162,Mandalay,Normal,Female,Health and beauty,-0.46648912561029743,0.3036856003571347,1/2/2019,13:00,Cash,-0.6333333333333334,0.908681075617868
411,569-71-4390,Mandalay,Normal,Male,Sports and travel,-0.7403462050599201,-0.5993205360047821,1/25/2019,14:29,Ewallet,-0.033333333333333215,-0.6821010387299857
412,132-23-6451,Yangon,Member,Male,Health and beauty,-0.7603195739014648,-0.414367107284187,1/4/2019,13:21,Cash,0.2666666666666666,0.0
413,696-90-2548,Yangon,Normal,Male,Sports and travel,-0.6522414558366623,-0.49708314732565095,3/10/2019,18:55,Ewallet,-0.13333333333333344,-0.4340491157681513
414,472-15-9636,Yangon,Normal,Male,Home and lifestyle,-0.095428317798491,0.5014414019052231,3/22/2019,19:36,Ewallet,0.7333333333333331,0.5659508842318487
415,268-03-6164,Mandalay,Normal,Male,Health and beauty,0.9072347980470482,-0.44081929132964603,1/25/2019,16:28,Ewallet,0.2666666666666666,-0.9707075968211165
416,750-57-9686,Naypyitaw,Normal,Female,Home and lifestyle,-0.21859742565468265,-0.1823203165787702,1/8/2019,13:48,Credit card,0.5666666666666664,-0.20913662370082098
417,186-09-3669,Naypyitaw,Member,Female,Health and beauty,0.5832223701731025,-0.4850071502614197,1/22/2019,10:57,Ewallet,0.7333333333333331,-0.9707075968211165
418,848-07-1692,Mandalay,Normal,Female,Health and beauty,0.04416333777185963,-0.3853423424105083,1/12/2019,17:13,Ewallet,0.43333333333333357,-0.6821010387299857
419,745-71-3520,Yangon,Member,Female,Electronic accessories,-0.6660008877052819,-0.1973926136664574,2/4/2019,10:23,Cash,0.39999999999999974,0.38545634812525154
420,266-76-6436,Naypyitaw,Member,Female,Food and beverages,-0.36906347092765207,-0.38122621308535676,3/28/2019,13:57,Ewallet,0.16666666666666666,-0.4340491157681513
421,740-22-2500,Naypyitaw,Normal,Female,Electronic accessories,0.6395916555703505,0.031446017417885434,1/23/2019,13:29,Cash,0.9333333333333336,-0.4340491157681513
422,271-88-8734,Naypyitaw,Member,Female,Fashion accessories,0.9316466932978249,2.21042197891997,2/8/2019,13:00,Credit card,0.5666666666666664,0.908681075617868
423,301-81-8610,Mandalay,Member,Male,Fashion accessories,-0.6615623612960497,-0.11622012212192527,3/19/2019,19:42,Credit card,-0.09999999999999994,0.5659508842318487
424,489-64-4354,Naypyitaw,Normal,Male,Fashion accessories,-0.8644030181979583,-0.6824300295846797,3/9/2019,15:36,Cash,-0.6666666666666666,-0.9707075968211165
425,198-84-7132,Mandalay,Member,Male,Fashion accessories,-0.32445628051486913,0.37447697161838034,1/2/2019,13:40,Cash,0.0,0.7400580866144847
426,269-10-8440,Yangon,Member,Male,Health and beauty,-0.04571682201509104,0.3947549616761121,1/21/2019,18:01,Cash,0.6333333333333334,0.38545634812525154
427,650-98-6268,Mandalay,Member,Female,Food and beverages,-0.7625388371060807,-0.5422092416183047,3/20/2019,13:53,Credit card,0.3333333333333333,-0.4340491157681513
428,741-73-3559,Mandalay,Normal,Male,Sports and travel,0.26719928983577435,0.2862828476956486,2/27/2019,17:27,Cash,-0.033333333333333215,0.0
429,325-77-6186,Yangon,Member,Female,Home and lifestyle,0.7860630270750111,2.011879270295015,3/8/2019,10:53,Ewallet,0.09999999999999994,0.908681075617868
430,286-75-7818,Mandalay,Normal,Male,Fashion accessories,0.3073679538393252,-0.3135522044747774,1/31/2019,19:48,Credit card,-0.033333333333333215,-0.6821010387299857
431,574-57-9721,Naypyitaw,Normal,Male,Food and beverages,-0.26542387927208166,-0.46978352488971953,3/8/2019,16:53,Ewallet,-0.4333333333333333,-0.6821010387299857
432,459-50-7686,Yangon,Normal,Female,Electronic accessories,-0.7050599201065246,-0.3056831337061054,1/13/2019,19:14,Ewallet,-0.19999999999999987,0.19736741909178362
433,616-87-0016,Mandalay,Normal,Male,Fashion accessories,0.8945849977807367,1.2924040767839715,3/9/2019,14:36,Credit card,0.8666666666666666,0.38545634812525154
434,837-55-7229,Mandalay,Normal,Female,Fashion accessories,-0.1728806036395918,-0.5881222429878257,2/22/2019,18:19,Credit card,-0.06666666666666672,-0.9707075968211165
435,751-69-0068,Naypyitaw,Normal,Male,Sports and travel,0.976697736351531,1.9715048841203668,3/19/2019,19:09,Ewallet,0.6666666666666666,0.7400580866144847
436,257-73-1380,Naypyitaw,Member,Male,Sports and travel,0.6147359076786507,0.2722698485960518,1/20/2019,16:51,Ewallet,0.8666666666666666,-0.20913662370082098
437,345-08-4992,Yangon,Normal,Male,Home and lifestyle,-0.47137150466045274,-0.11446471402737533,3/8/2019,15:37,Credit card,0.2333333333333334,0.19736741909178362
438,549-96-4200,Naypyitaw,Member,Male,Food and beverages,-0.8475366178428763,-0.5254118020928703,3/8/2019,20:15,Ewallet,0.0,-0.20913662370082098
439,810-60-6344,Naypyitaw,Normal,Female,Electronic accessories,-0.318908122503329,0.2576212707036008,2/7/2019,14:38,Credit card,-0.16666666666666666,0.5659508842318487
440,450-28-2866,Naypyitaw,Member,Male,Food and beverages,-0.838659565024412,-0.467785991540749,1/15/2019,19:25,Cash,0.36666666666666653,0.0
441,394-30-3170,Mandalay,Member,Female,Sports and travel,0.7367953839325344,1.4094111059827639,3/22/2019,19:35,Credit card,-0.9,0.5659508842318487
442,138-17-5109,Yangon,Member,Female,Home and lifestyle,0.7541056369285395,1.6982968001634346,1/15/2019,15:42,Credit card,-0.16666666666666666,0.7400580866144847
443,192-98-7397,Naypyitaw,Normal,Male,Fashion accessories,-0.9420772303595206,-0.6930230094655843,1/8/2019,14:11,Ewallet,0.8333333333333334,-0.9707075968211165
444,301-11-9629,Yangon,Normal,Female,Sports and travel,-0.8018197958277852,-0.3270506874087302,1/15/2019,10:43,Cash,0.8999999999999998,0.38545634812525154
445,390-80-5128,Mandalay,Member,Female,Health and beauty,-0.8007101642254772,-0.6737437860823378,1/28/2019,17:58,Credit card,0.8333333333333334,-0.9707075968211165
446,235-46-8343,Naypyitaw,Member,Male,Food and beverages,-0.6118508655126499,0.10544554830020504,2/14/2019,11:26,Credit card,0.6333333333333334,0.908681075617868
447,453-12-7053,Naypyitaw,Normal,Male,Fashion accessories,-0.21060807811806484,-0.3163971762142204,3/10/2019,17:38,Credit card,-0.16666666666666666,-0.4340491157681513
448,296-11-7041,Mandalay,Member,Female,Health and beauty,-0.6249445184198846,-0.6497733858946908,1/12/2019,20:07,Credit card,-0.5666666666666668,-0.9707075968211165
449,449-27-2918,Mandalay,Member,Female,Sports and travel,-0.3575233022636486,-0.6133032694475762,3/26/2019,11:02,Credit card,0.8666666666666666,-0.9707075968211165
450,891-01-7034,Mandalay,Normal,Female,Electronic accessories,0.4323124722592097,0.6249858129733739,1/1/2019,19:07,Cash,-0.09999999999999994,0.19736741909178362
451,744-09-5786,Mandalay,Normal,Male,Electronic accessories,-0.7372392365734576,-0.33201425512435406,1/2/2019,18:50,Cash,0.19999999999999987,0.19736741909178362
452,727-17-0390,Yangon,Normal,Female,Food and beverages,0.18597425654682634,0.2308966957469185,3/16/2019,12:43,Ewallet,-0.7333333333333334,0.0
453,568-88-3448,Yangon,Normal,Male,Health and beauty,-0.6708832667554373,-0.6560383768528257,3/3/2019,15:09,Ewallet,-0.5,-0.9707075968211165
454,187-83-5490,Yangon,Member,Male,Electronic accessories,-0.764758100310697,-0.4802554421434139,1/31/2019,13:47,Cash,-0.7666666666666666,-0.20913662370082098
455,767-54-1907,Mandalay,Member,Female,Fashion accessories,-0.5696848646249446,-0.2843761113170858,2/13/2019,16:59,Cash,-0.033333333333333215,0.0
456,710-46-4433,Mandalay,Member,Female,Food and beverages,0.49201065246338216,1.3766031340087619,2/15/2019,14:15,Credit card,-0.8333333333333334,0.7400580866144847
457,533-33-5337,Mandalay,Normal,Male,Electronic accessories,0.5361739902352418,1.6710879746979113,2/7/2019,20:24,Cash,-0.2666666666666666,0.908681075617868
458,325-90-8763,Naypyitaw,Member,Female,Electronic accessories,-0.19218819351975153,0.6777691184370815,1/27/2019,13:58,Cash,0.19999999999999987,0.908681075617868
459,729-46-7422,Naypyitaw,Normal,Male,Food and beverages,-0.4292055037727475,-0.623079076594811,2/23/2019,16:52,Credit card,0.3000000000000001,-0.9707075968211165
460,639-76-1242,Naypyitaw,Normal,Male,Food and beverages,-0.3264536173990235,-0.11852031203892172,2/3/2019,15:19,Cash,-0.8333333333333334,0.0
461,234-03-4040,Mandalay,Member,Female,Food and beverages,0.39547270306258303,1.479203710569524,3/3/2019,12:25,Credit card,0.5666666666666664,0.908681075617868
462,326-71-2155,Naypyitaw,Normal,Female,Sports and travel,0.4154460719041278,0.16355560936116756,2/3/2019,10:02,Cash,-0.3000000000000001,-0.20913662370082098
463,320-32-8842,Naypyitaw,Member,Female,Food and beverages,-0.7237017310252996,-0.6632416031718409,3/17/2019,18:58,Cash,-0.19999999999999987,-0.9707075968211165
464,470-32-9057,Yangon,Member,Male,Food and beverages,-0.08632933865956503,0.04521689126306156,3/28/2019,15:31,Credit card,0.6999999999999998,0.0
465,878-30-2331,Naypyitaw,Member,Female,Sports and travel,-0.01509098979138941,0.9192890597217073,3/2/2019,11:22,Credit card,0.033333333333333215,0.908681075617868
466,440-59-5691,Naypyitaw,Member,Female,Health and beauty,-0.4012427873945851,0.055355886291927385,2/8/2019,13:12,Credit card,0.2333333333333334,0.38545634812525154
467,554-53-3790,Mandalay,Normal,Male,Sports and travel,-0.4041278295605859,-0.059441749960276374,3/22/2019,18:33,Cash,-0.8333333333333334,0.19736741909178362
468,746-19-0921,Naypyitaw,Normal,Male,Food and beverages,-0.7467820683533067,-0.6663892314793097,2/9/2019,10:02,Ewallet,0.06666666666666672,-0.9707075968211165
469,233-34-0817,Naypyitaw,Member,Female,Electronic accessories,0.9678206835330669,-0.4325567670225405,2/15/2019,11:21,Cash,0.4666666666666668,-0.9707075968211165
470,767-05-1286,Naypyitaw,Member,Female,Home and lifestyle,0.6333777185974254,0.7895099233522241,1/23/2019,12:10,Ewallet,-0.5333333333333332,0.19736741909178362
471,340-21-9136,Yangon,Member,Female,Sports and travel,-0.3368841544607192,-0.24684669688188074,1/25/2019,11:40,Cash,0.8999999999999998,-0.20913662370082098
472,405-31-3305,Yangon,Member,Male,Fashion accessories,-0.2685308477585442,0.5736552590361902,2/2/2019,18:31,Credit card,-0.5,0.908681075617868
473,731-59-7531,Mandalay,Member,Male,Health and beauty,0.38482023968042584,1.0254004524715692,3/30/2019,17:58,Cash,-0.8000000000000002,0.5659508842318487
474,676-39-6028,Yangon,Member,Female,Electronic accessories,0.20439414114513965,0.2434569433199912,3/30/2019,17:04,Cash,-0.13333333333333344,0.0
475,502-05-1910,Yangon,Normal,Male,Health and beauty,0.22081668885929875,-0.13988786574154646,2/25/2019,20:35,Credit card,-0.2333333333333334,-0.4340491157681513
476,485-30-8700,Yangon,Normal,Female,Sports and travel,-0.4875721260541501,-0.2283846462323041,3/18/2019,16:10,Credit card,-0.9333333333333332,0.0
477,598-47-9715,Naypyitaw,Normal,Male,Electronic accessories,0.6400355082112736,0.28607098809803044,3/7/2019,16:54,Ewallet,-0.8666666666666666,-0.20913662370082098
478,701-69-8742,Mandalay,Normal,Male,Sports and travel,-0.4629383044829118,0.30852810544554826,3/16/2019,10:11,Ewallet,-0.09999999999999994,0.908681075617868
479,575-67-1508,Yangon,Normal,Male,Electronic accessories,-0.36906347092765207,-0.6148770836013105,1/29/2019,11:26,Ewallet,-0.09999999999999994,-0.9707075968211165
480,541-08-3113,Naypyitaw,Normal,Male,Food and beverages,0.23834886817576553,0.8655977845539221,2/2/2019,20:29,Cash,0.4666666666666668,0.5659508842318487
481,246-11-3901,Naypyitaw,Normal,Female,Electronic accessories,-0.49778073679538404,0.2610110242654903,2/15/2019,12:12,Cash,-0.2666666666666666,0.908681075617868
482,674-15-9296,Yangon,Normal,Male,Sports and travel,-0.40146471371504666,-0.16966927203528978,1/8/2019,13:05,Ewallet,-0.6666666666666666,0.0
483,305-18-3552,Mandalay,Member,Male,Home and lifestyle,0.11429205503772744,1.0957378388807761,2/12/2019,16:19,Cash,-0.3333333333333333,0.908681075617868
484,493-65-6248,Naypyitaw,Member,Female,Sports and travel,-0.40501553484243247,0.3875214697002944,1/1/2019,19:48,Credit card,0.0,0.908681075617868
485,438-01-4015,Mandalay,Member,Female,Sports and travel,-0.12738570794496232,-0.13256357679532096,3/21/2019,15:25,Ewallet,-0.13333333333333344,-0.20913662370082098
486,709-58-4068,Mandalay,Normal,Female,Fashion accessories,-0.31380381713271194,0.5119133191589174,2/28/2019,14:42,Cash,0.09999999999999994,0.908681075617868
487,795-49-7276,Yangon,Normal,Male,Fashion accessories,-0.4012427873945851,-0.281954858772879,3/23/2019,18:59,Ewallet,0.43333333333333357,-0.20913662370082098
488,556-72-8512,Naypyitaw,Normal,Male,Home and lifestyle,-0.716156236129605,-0.6622125708405531,1/30/2019,20:47,Cash,-0.9,-0.9707075968211165
489,627-95-3243,Mandalay,Member,Female,Home and lifestyle,0.4982245894363072,1.3842300795230134,2/4/2019,13:21,Ewallet,0.9333333333333336,0.7400580866144847
490,686-41-0932,Mandalay,Normal,Female,Fashion accessories,-0.45561473590767865,-0.5216588606493497,3/13/2019,19:48,Ewallet,0.39999999999999974,-0.6821010387299857
491,510-09-5628,Yangon,Member,Female,Fashion accessories,-0.7893919218819353,-0.13667970612047248,3/15/2019,18:20,Credit card,0.06666666666666672,0.908681075617868
492,608-04-3797,Mandalay,Member,Female,Health and beauty,-0.6637816245006658,-0.11864137466613206,3/5/2019,20:24,Ewallet,0.5666666666666664,0.5659508842318487
493,148-82-2527,Naypyitaw,Member,Female,Home and lifestyle,-0.9567243675099868,-0.36488275841196105,3/5/2019,13:44,Credit card,0.4666666666666668,0.908681075617868
494,437-53-3084,Mandalay,Normal,Male,Fashion accessories,0.9911229471815356,-0.12705522725725055,2/26/2019,11:48,Ewallet,0.033333333333333215,-0.6821010387299857
495,632-32-4574,Mandalay,Normal,Male,Sports and travel,0.4591655570350643,1.1065124127024961,3/20/2019,14:14,Cash,-0.5,0.5659508842318487
496,556-97-7101,Naypyitaw,Normal,Female,Electronic accessories,0.17731913004882366,-0.34902355424740666,1/1/2019,15:51,Cash,0.5,-0.6821010387299857
497,862-59-8517,Naypyitaw,Normal,Female,Food and beverages,0.776964047936085,0.9070012030598578,1/27/2019,11:17,Cash,-0.2666666666666666,0.19736741909178362
498,401-18-8016,Mandalay,Member,Female,Sports and travel,0.9520639147802927,-0.434705628655524,1/21/2019,17:36,Cash,0.6333333333333334,-0.9707075968211165
499,420-18-8989,Yangon,Member,Female,Sports and travel,-0.08233466489125611,0.515726791916043,2/2/2019,15:47,Cash,0.8666666666666666,0.5659508842318487
500,277-63-2961,Mandalay,Member,Male,Sports and travel,0.4158899245450509,-0.5078274554905685,2/3/2019,15:53,Credit card,-0.5333333333333332,-0.9707075968211165
501,573-98-8548,Naypyitaw,Member,Female,Fashion accessories,-0.5177541056369286,-0.6351550736590423,1/5/2019,12:40,Ewallet,0.6999999999999998,-0.9707075968211165
502,620-02-2046,Naypyitaw,Normal,Male,Home and lifestyle,0.3144695960940968,-0.311615202439412,1/27/2019,19:48,Ewallet,0.6666666666666666,-0.6821010387299857
503,282-35-2475,Mandalay,Normal,Female,Sports and travel,0.8450954283177984,-0.16688483160945203,3/25/2019,17:53,Cash,-0.2333333333333334,-0.6821010387299857
504,511-54-3087,Mandalay,Normal,Male,Sports and travel,0.7372392365734576,-0.4640027844404259,2/25/2019,16:36,Credit card,0.8333333333333334,-0.9707075968211165
505,726-29-6793,Yangon,Member,Male,Electronic accessories,-0.6890812250332891,-0.14624365367008926,1/28/2019,20:54,Ewallet,0.9333333333333336,0.5659508842318487
506,387-49-4215,Mandalay,Member,Female,Sports and travel,-0.1493564136706614,-0.29133721238168026,1/8/2019,12:50,Cash,-0.09999999999999994,-0.4340491157681513
507,862-17-9201,Mandalay,Normal,Female,Food and beverages,0.6395916555703505,0.7945945536950584,1/29/2019,10:48,Credit card,0.2333333333333334,0.19736741909178362
508,291-21-5991,Mandalay,Member,Male,Health and beauty,0.13448735019973357,0.19578853385592027,3/29/2019,14:28,Cash,0.0,0.0
509,602-80-9671,Naypyitaw,Member,Female,Home and lifestyle,-0.8717265867731913,-0.44206018325855195,2/9/2019,17:15,Credit card,-0.6333333333333334,0.19736741909178362
