,invoice_id,city,customer_type,gender,product_line,unit_price,total,date,time,payment,rating,quantity_boxcox
422,271-88-8734,Naypyitaw,Member,Female,Fashion accessories,97.21,1020.705,2/8/2019,13:00,Credit card,8.7,5.837182227666667
423,301-81-8610,Mandalay,Member,Male,Fashion accessories,25.42,213.528,3/19/2019,19:42,Credit card,6.7,4.77269854135871
424,489-64-4354,Naypyitaw,Normal,Male,Fashion accessories,16.28,17.094,3/9/2019,15:36,Cash,5.0,0.0
425,198-84-7132,Mandalay,Member,Male,Fashion accessories,40.61,383.7645,1/2/2019,13:40,Cash,7.0,5.313457077557497
426,269-10-8440,Yangon,Member,Male,Health and beauty,53.17,390.7995,1/21/2019,18:01,Cash,8.9,4.212101622901667
427,650-98-6268,Mandalay,Member,Female,Food and beverages,20.87,65.7405,3/20/2019,13:53,Credit card,8.0,1.6668044209629331
428,741-73-3559,Mandalay,Normal,Male,Sports and travel,67.27,353.1675,2/27/2019,17:27,Cash,6.9,3.0149150175902197
429,325-77-6186,Yangon,Member,Female,Home and lifestyle,90.65,951.825,3/8/2019,10:53,Ewallet,7.3,5.837182227666667
430,286-75-7818,Mandalay,Normal,Male,Fashion accessories,69.08,145.068,1/31/2019,19:48,Credit card,6.9,0.8963814118829055
431,574-57-9721,Naypyitaw,Normal,Male,Food and beverages,43.27,90.867,3/8/2019,16:53,Ewallet,5.7,0.8963814118829055
432,459-50-7686,Yangon,Normal,Female,Electronic accessories,23.46,147.798,1/13/2019,19:14,Ewallet,6.4,3.6279173241050797
433,616-87-0016,Mandalay,Normal,Male,Fashion accessories,95.54,702.219,3/9/2019,14:36,Credit card,9.6,4.212101622901667
434,837-55-7229,Mandalay,Normal,Female,Fashion accessories,47.44,49.812,2/22/2019,18:19,Credit card,6.8,0.0
435,751-69-0068,Naypyitaw,Normal,Male,Sports and travel,99.24,937.818,3/19/2019,19:09,Ewallet,9.0,5.313457077557497
436,257-73-1380,Naypyitaw,Member,Male,Sports and travel,82.93,348.306,1/20/2019,16:51,Ewallet,9.6,2.365358807678416
437,345-08-4992,Yangon,Normal,Male,Home and lifestyle,33.99,214.137,3/8/2019,15:37,Credit card,7.7,3.6279173241050797
438,549-96-4200,Naypyitaw,Member,Male,Food and beverages,17.04,71.568,3/8/2019,20:15,Ewallet,7.0,2.365358807678416
439,810-60-6344,Naypyitaw,Normal,Female,Electronic accessories,40.86,343.224,2/7/2019,14:38,Credit card,6.5,4.77269854135871
440,450-28-2866,Naypyitaw,Member,Male,Food and beverages,17.44,91.56,1/15/2019,19:25,Cash,8.1,3.0149150175902197
441,394-30-3170,Mandalay,Member,Female,Sports and travel,88.43,742.812,3/22/2019,19:35,Credit card,4.3,4.77269854135871
442,138-17-5109,Yangon,Member,Female,Home and lifestyle,89.21,843.0345,1/15/2019,15:42,Credit card,6.5,5.313457077557497
443,192-98-7397,Naypyitaw,Normal,Male,Fashion accessories,12.78,13.419,1/8/2019,14:11,Ewallet,9.5,0.0
444,301-11-9629,Yangon,Normal,Female,Sports and travel,19.1,140.385,1/15/2019,10:43,Cash,9.7,4.212101622901667
445,390-80-5128,Mandalay,Member,Female,Health and beauty,19.15,20.1075,1/28/2019,17:58,Credit card,9.5,0.0
446,235-46-8343,Naypyitaw,Member,Male,Food and beverages,27.66,290.43,2/14/2019,11:26,Credit card,8.9,5.837182227666667
447,453-12-7053,Naypyitaw,Normal,Male,Fashion accessories,45.74,144.081,3/10/2019,17:38,Credit card,6.5,1.6668044209629331
448,296-11-7041,Mandalay,Member,Female,Health and beauty,27.07,28.4235,1/12/2019,20:07,Credit card,5.3,0.0
449,449-27-2918,Mandalay,Member,Female,Sports and travel,39.12,41.076,3/26/2019,11:02,Credit card,9.6,0.0
450,891-01-7034,Mandalay,Normal,Female,Electronic accessories,74.71,470.673,1/1/2019,19:07,Cash,6.7,3.6279173241050797
451,744-09-5786,Mandalay,Normal,Male,Electronic accessories,22.01,138.663,1/2/2019,18:50,Cash,7.6,3.6279173241050797
452,727-17-0390,Yangon,Normal,Female,Food and beverages,63.61,333.9525,3/16/2019,12:43,Ewallet,4.8,3.0149150175902197
453,568-88-3448,Yangon,Normal,Male,Health and beauty,25.0,26.25,3/3/2019,15:09,Ewallet,5.5,0.0
454,187-83-5490,Yangon,Member,Male,Electronic accessories,20.77,87.234,1/31/2019,13:47,Cash,4.7,2.365358807678416
455,767-54-1907,Mandalay,Member,Female,Fashion accessories,29.56,155.19,2/13/2019,16:59,Cash,6.9,3.0149150175902197
456,710-46-4433,Mandalay,Member,Female,Food and beverages,77.4,731.43,2/15/2019,14:15,Credit card,4.5,5.313457077557497
457,533-33-5337,Mandalay,Normal,Male,Electronic accessories,79.39,833.595,2/7/2019,20:24,Cash,6.2,5.837182227666667
458,325-90-8763,Naypyitaw,Member,Female,Electronic accessories,46.57,488.985,1/27/2019,13:58,Cash,7.6,5.837182227666667
459,729-46-7422,Naypyitaw,Normal,Male,Food and beverages,35.89,37.6845,2/23/2019,16:52,Credit card,7.9,0.0
460,639-76-1242,Naypyitaw,Normal,Male,Food and beverages,40.52,212.73,2/3/2019,15:19,Cash,4.5,3.0149150175902197
461,234-03-4040,Mandalay,Member,Female,Food and beverages,73.05,767.025,3/3/2019,12:25,Credit card,8.7,5.837182227666667
462,326-71-2155,Naypyitaw,Normal,Female,Sports and travel,73.95,310.59,2/3/2019,10:02,Cash,6.1,2.365358807678416
463,320-32-8842,Naypyitaw,Member,Female,Food and beverages,22.62,23.751,3/17/2019,18:58,Cash,6.4,0.0
464,470-32-9057,Yangon,Member,Male,Food and beverages,51.34,269.535,3/28/2019,15:31,Credit card,9.1,3.0149150175902197
465,878-30-2331,Naypyitaw,Member,Female,Sports and travel,54.55,572.775,3/2/2019,11:22,Credit card,7.1,5.837182227666667
466,440-59-5691,Naypyitaw,Member,Female,Health and beauty,37.15,273.0525,2/8/2019,13:12,Credit card,7.7,4.212101622901667
467,554-53-3790,Mandalay,Normal,Male,Sports and travel,37.02,233.226,3/22/2019,18:33,Cash,4.5,3.6279173241050797
468,746-19-0921,Naypyitaw,Normal,Male,Food and beverages,21.58,22.659,2/9/2019,10:02,Ewallet,7.2,0.0
469,233-34-0817,Naypyitaw,Member,Female,Electronic accessories,98.84,103.782,2/15/2019,11:21,Cash,8.4,0.0
470,767-05-1286,Naypyitaw,Member,Female,Home and lifestyle,83.77,527.751,1/23/2019,12:10,Ewallet,5.4,3.6279173241050797
471,340-21-9136,Yangon,Member,Female,Sports and travel,40.05,168.21,1/25/2019,11:40,Cash,9.7,2.365358807678416
472,405-31-3305,Yangon,Member,Male,Fashion accessories,43.13,452.865,2/2/2019,18:31,Credit card,5.5,5.837182227666667
473,731-59-7531,Mandalay,Member,Male,Health and beauty,72.57,609.588,3/30/2019,17:58,Cash,4.6,4.77269854135871
474,676-39-6028,Yangon,Member,Female,Electronic accessories,64.44,338.31,3/30/2019,17:04,Cash,6.6,3.0149150175902197
475,502-05-1910,Yangon,Normal,Male,Health and beauty,65.18,205.317,2/25/2019,20:35,Credit card,6.3,1.6668044209629331
476,485-30-8700,Yangon,Normal,Female,Sports and travel,33.26,174.615,3/18/2019,16:10,Credit card,4.2,3.0149150175902197
477,598-47-9715,Naypyitaw,Normal,Male,Electronic accessories,84.07,353.094,3/7/2019,16:54,Ewallet,4.4,2.365358807678416
478,701-69-8742,Mandalay,Normal,Male,Sports and travel,34.37,360.885,3/16/2019,10:11,Ewallet,6.7,5.837182227666667
479,575-67-1508,Yangon,Normal,Male,Electronic accessories,38.6,40.53,1/29/2019,11:26,Ewallet,6.7,0.0
480,541-08-3113,Naypyitaw,Normal,Male,Food and beverages,65.97,554.148,2/2/2019,20:29,Cash,8.4,4.77269854135871
481,246-11-3901,Naypyitaw,Normal,Female,Electronic accessories,32.8,344.4,2/15/2019,12:12,Cash,6.2,5.837182227666667
482,674-15-9296,Yangon,Normal,Male,Sports and travel,37.14,194.985,1/8/2019,13:05,Ewallet,5.0,3.0149150175902197
483,305-18-3552,Mandalay,Member,Male,Home and lifestyle,60.38,633.99,2/12/2019,16:19,Cash,6.0,5.837182227666667
484,493-65-6248,Naypyitaw,Member,Female,Sports and travel,36.98,388.29,1/1/2019,19:48,Credit card,7.0,5.837182227666667
485,438-01-4015,Mandalay,Member,Female,Sports and travel,49.49,207.858,3/21/2019,15:25,Ewallet,6.6,2.365358807678416
486,709-58-4068,Mandalay,Normal,Female,Fashion accessories,41.09,431.445,2/28/2019,14:42,Cash,7.3,5.837182227666667
487,795-49-7276,Yangon,Normal,Male,Fashion accessories,37.15,156.03,3/23/2019,18:59,Ewallet,8.3,2.365358807678416
488,556-72-8512,Naypyitaw,Normal,Male,Home and lifestyle,22.96,24.108,1/30/2019,20:47,Cash,4.3,0.0
489,627-95-3243,Mandalay,Member,Female,Home and lifestyle,77.68,734.076,2/4/2019,13:21,Ewallet,9.8,5.313457077557497
490,686-41-0932,Mandalay,Normal,Female,Fashion accessories,34.7,72.87,3/13/2019,19:48,Ewallet,8.2,0.8963814118829055
491,510-09-5628,Yangon,Member,Female,Fashion accessories,19.66,206.43,3/15/2019,18:20,Credit card,7.2,5.837182227666667
492,608-04-3797,Mandalay,Member,Female,Health and beauty,25.32,212.688,3/5/2019,20:24,Ewallet,8.7,4.77269854135871
493,148-82-2527,Naypyitaw,Member,Female,Home and lifestyle,12.12,127.26,3/5/2019,13:44,Credit card,8.4,5.837182227666667
494,437-53-3084,Mandalay,Normal,Male,Fashion accessories,99.89,209.769,2/26/2019,11:48,Ewallet,7.1,0.8963814118829055
495,632-32-4574,Mandalay,Normal,Male,Sports and travel,75.92,637.728,3/20/2019,14:14,Cash,5.5,4.77269854135871
496,556-97-7101,Naypyitaw,Normal,Female,Electronic accessories,63.22,132.762,1/1/2019,15:51,Cash,8.5,0.8963814118829055
497,862-59-8517,Naypyitaw,Normal,Female,Food and beverages,90.24,568.512,1/27/2019,11:17,Cash,6.2,3.6279173241050797
498,401-18-8016,Mandalay,Member,Female,Sports and travel,98.13,103.0365,1/21/2019,17:36,Cash,8.9,0.0
499,420-18-8989,Yangon,Member,Female,Sports and travel,51.52,432.768,2/2/2019,15:47,Cash,9.6,4.77269854135871
500,277-63-2961,Mandalay,Member,Male,Sports and travel,73.97,77.6685,2/3/2019,15:53,Credit card,5.4,0.0
501,573-98-8548,Naypyitaw,Member,Female,Fashion accessories,31.9,33.495,1/5/2019,12:40,Ewallet,9.1,0.0
502,620-02-2046,Naypyitaw,Normal,Male,Home and lifestyle,69.4,145.74,1/27/2019,19:48,Ewallet,9.0,0.8963814118829055
503,282-35-2475,Mandalay,Normal,Female,Sports and travel,93.31,195.951,3/25/2019,17:53,Cash,6.3,0.8963814118829055
504,511-54-3087,Mandalay,Normal,Male,Sports and travel,88.45,92.8725,2/25/2019,16:36,Credit card,9.5,0.0
505,726-29-6793,Yangon,Member,Male,Electronic accessories,24.18,203.112,1/28/2019,20:54,Ewallet,9.8,4.77269854135871
506,387-49-4215,Mandalay,Member,Female,Sports and travel,48.5,152.775,1/8/2019,12:50,Cash,6.7,1.6668044209629331
507,862-17-9201,Mandalay,Normal,Female,Food and beverages,84.05,529.515,1/29/2019,10:48,Credit card,7.7,3.6279173241050797
508,291-21-5991,Mandalay,Member,Male,Health and beauty,61.29,321.7725,3/29/2019,14:28,Cash,7.0,3.0149150175902197
509,602-80-9671,Naypyitaw,Member,Female,Home and lifestyle,15.95,100.485,2/9/2019,17:15,Credit card,5.1,3.6279173241050797
510,347-72-6115,Mandalay,Member,Female,Sports and travel,90.74,666.939,1/16/2019,18:03,Credit card,6.2,4.212101622901667
511,209-61-0206,Yangon,Normal,Female,Home and lifestyle,42.91,225.2775,1/5/2019,17:29,Ewallet,6.1,3.0149150175902197
512,595-27-4851,Yangon,Normal,Female,Fashion accessories,54.28,398.958,1/27/2019,18:05,Ewallet,9.3,4.212101622901667
513,189-52-0236,Yangon,Normal,Male,Electronic accessories,99.55,731.6925,3/14/2019,12:07,Cash,7.6,4.212101622901667
514,503-07-0930,Naypyitaw,Member,Male,Sports and travel,58.39,429.1665,2/23/2019,19:49,Credit card,8.2,4.212101622901667
515,413-20-6708,Naypyitaw,Member,Female,Fashion accessories,51.47,54.0435,3/18/2019,15:52,Ewallet,8.5,0.0
516,425-85-2085,Mandalay,Member,Male,Health and beauty,54.86,288.015,3/29/2019,16:48,Ewallet,9.8,3.0149150175902197
517,521-18-7827,Naypyitaw,Member,Male,Home and lifestyle,39.39,206.7975,1/22/2019,20:46,Credit card,8.7,3.0149150175902197
518,220-28-1851,Yangon,Normal,Male,Home and lifestyle,34.73,72.933,3/1/2019,18:14,Ewallet,9.7,0.8963814118829055
519,600-38-9738,Naypyitaw,Member,Male,Sports and travel,71.92,377.58,1/17/2019,15:05,Credit card,4.3,3.0149150175902197
520,734-91-1155,Mandalay,Normal,Female,Electronic accessories,45.71,143.9865,3/26/2019,10:34,Credit card,7.7,1.6668044209629331
521,451-28-5717,Naypyitaw,Member,Female,Home and lifestyle,83.17,523.971,3/20/2019,11:23,Cash,7.3,3.6279173241050797
522,609-81-8548,Yangon,Member,Female,Home and lifestyle,37.44,235.872,2/6/2019,13:55,Credit card,5.9,3.6279173241050797
523,133-14-7229,Naypyitaw,Normal,Male,Health and beauty,62.87,132.027,1/1/2019,11:43,Cash,5.0,0.8963814118829055
524,534-01-4457,Yangon,Normal,Male,Food and beverages,81.71,514.773,1/27/2019,14:36,Credit card,8.0,3.6279173241050797
525,719-89-8991,Yangon,Member,Female,Sports and travel,91.41,479.9025,2/25/2019,16:03,Ewallet,7.1,3.0149150175902197
526,286-62-6248,Mandalay,Normal,Male,Fashion accessories,39.21,164.682,1/16/2019,20:03,Credit card,9.0,2.365358807678416
527,339-38-9982,Mandalay,Member,Male,Fashion accessories,59.86,125.706,1/13/2019,14:55,Ewallet,6.7,0.8963814118829055
528,827-44-5872,Mandalay,Member,Female,Food and beverages,54.36,570.78,2/7/2019,11:28,Credit card,6.1,5.837182227666667
529,827-77-7633,Yangon,Normal,Male,Sports and travel,98.09,926.9505,2/17/2019,19:41,Cash,9.3,5.313457077557497
530,287-83-1405,Yangon,Normal,Male,Health and beauty,25.43,160.209,2/12/2019,19:01,Ewallet,7.0,3.6279173241050797
531,435-13-4908,Yangon,Member,Male,Fashion accessories,86.68,728.112,1/24/2019,18:04,Credit card,7.2,4.77269854135871
532,857-67-9057,Mandalay,Normal,Male,Electronic accessories,22.95,240.975,2/6/2019,19:20,Ewallet,8.2,5.837182227666667
533,236-27-1144,Naypyitaw,Normal,Female,Food and beverages,16.31,154.1295,3/26/2019,10:31,Ewallet,8.4,5.313457077557497
534,892-05-6689,Yangon,Normal,Female,Home and lifestyle,28.32,148.68,3/11/2019,13:28,Ewallet,6.2,3.0149150175902197
535,583-41-4548,Naypyitaw,Normal,Male,Home and lifestyle,16.67,122.5245,2/7/2019,11:36,Ewallet,7.4,4.212101622901667
536,339-12-4827,Mandalay,Member,Female,Fashion accessories,73.96,77.658,1/5/2019,11:32,Credit card,5.0,0.0
537,643-38-7867,Yangon,Normal,Male,Home and lifestyle,97.94,102.837,3/7/2019,11:44,Ewallet,6.9,0.0
538,308-81-0538,Yangon,Normal,Female,Fashion accessories,73.05,306.81,2/25/2019,17:16,Credit card,4.9,2.365358807678416
539,358-88-9262,Naypyitaw,Member,Female,Food and beverages,87.48,551.124,2/1/2019,18:43,Ewallet,5.1,3.6279173241050797
540,460-35-4390,Yangon,Normal,Male,Home and lifestyle,30.68,96.642,1/22/2019,11:00,Ewallet,9.1,1.6668044209629331
541,343-87-0864,Naypyitaw,Member,Male,Health and beauty,75.88,79.674,1/3/2019,10:30,Credit card,7.1,0.0
542,173-50-1108,Mandalay,Member,Female,Sports and travel,20.18,84.756,2/13/2019,12:14,Credit card,5.0,2.365358807678416
543,243-47-2663,Naypyitaw,Member,Male,Electronic accessories,18.77,118.251,1/28/2019,16:43,Credit card,5.5,3.6279173241050797
544,841-18-8232,Mandalay,Normal,Female,Food and beverages,71.2,74.76,1/5/2019,20:40,Credit card,9.2,0.0
545,701-23-5550,Mandalay,Member,Male,Home and lifestyle,38.81,163.002,3/19/2019,13:40,Ewallet,4.9,2.365358807678416
546,647-50-1224,Yangon,Normal,Female,Fashion accessories,29.42,308.91,1/12/2019,16:23,Ewallet,8.9,5.837182227666667
547,541-48-8554,Yangon,Normal,Male,Sports and travel,60.95,575.9775,1/7/2019,12:08,Credit card,6.0,5.313457077557497
548,539-21-7227,Mandalay,Normal,Female,Sports and travel,51.54,270.585,1/26/2019,17:45,Cash,4.2,3.0149150175902197
549,213-32-1216,Yangon,Normal,Female,Electronic accessories,66.06,416.178,1/23/2019,10:28,Cash,7.3,3.6279173241050797
550,747-58-7183,Mandalay,Normal,Male,Fashion accessories,57.27,180.4005,2/9/2019,20:31,Ewallet,6.5,1.6668044209629331
551,582-52-8065,Mandalay,Normal,Female,Fashion accessories,54.31,513.2295,2/22/2019,10:49,Cash,8.9,5.313457077557497
552,210-57-1719,Mandalay,Normal,Female,Health and beauty,58.24,550.368,2/5/2019,12:34,Cash,9.7,5.313457077557497
553,399-69-4630,Naypyitaw,Normal,Male,Electronic accessories,22.21,139.923,3/7/2019,10:23,Credit card,8.6,3.6279173241050797
554,134-75-2619,Yangon,Member,Male,Electronic accessories,19.32,142.002,3/25/2019,18:51,Cash,6.9,4.212101622901667
555,356-44-8813,Mandalay,Normal,Male,Home and lifestyle,37.48,118.062,1/20/2019,13:45,Credit card,7.7,1.6668044209629331
556,198-66-9832,Mandalay,Member,Female,Fashion accessories,72.04,151.284,2/4/2019,19:38,Cash,9.5,0.8963814118829055
557,283-26-5248,Naypyitaw,Member,Female,Food and beverages,98.52,1034.46,1/30/2019,20:23,Ewallet,4.5,5.837182227666667
558,712-39-0363,Yangon,Member,Male,Food and beverages,41.66,262.458,1/2/2019,15:24,Ewallet,5.6,3.6279173241050797
559,218-59-9410,Yangon,Member,Female,Home and lifestyle,72.42,228.123,3/29/2019,16:54,Ewallet,8.2,1.6668044209629331
560,174-75-0888,Mandalay,Normal,Male,Electronic accessories,21.58,203.931,3/14/2019,12:32,Cash,7.3,5.313457077557497
561,866-99-7614,Naypyitaw,Normal,Male,Food and beverages,89.2,936.6,2/11/2019,15:42,Credit card,4.4,5.837182227666667
562,134-54-4720,Mandalay,Normal,Female,Electronic accessories,42.42,356.328,1/30/2019,13:58,Ewallet,5.7,4.77269854135871
563,760-90-2357,Yangon,Member,Male,Electronic accessories,74.51,469.413,3/20/2019,15:08,Ewallet,5.0,3.6279173241050797
564,514-37-2845,Mandalay,Normal,Male,Fashion accessories,99.25,208.425,3/20/2019,13:02,Cash,9.0,0.8963814118829055
565,698-98-5964,Yangon,Normal,Female,Food and beverages,81.21,852.705,1/17/2019,13:01,Credit card,6.3,5.837182227666667
566,718-57-9773,Naypyitaw,Normal,Female,Sports and travel,49.33,517.965,2/3/2019,16:40,Credit card,9.4,5.837182227666667
567,651-88-7328,Yangon,Normal,Female,Fashion accessories,65.74,621.243,1/1/2019,13:55,Cash,7.7,5.313457077557497
568,241-11-2261,Mandalay,Normal,Female,Fashion accessories,79.86,586.971,1/10/2019,10:33,Credit card,5.5,4.212101622901667
569,408-26-9866,Naypyitaw,Normal,Female,Sports and travel,73.98,543.753,3/2/2019,16:42,Ewallet,4.1,4.212101622901667
570,834-83-1826,Mandalay,Member,Female,Home and lifestyle,82.04,430.71,2/25/2019,17:16,Credit card,7.6,3.0149150175902197
571,343-61-3544,Mandalay,Member,Male,Sports and travel,26.67,280.035,1/29/2019,11:48,Cash,8.6,5.837182227666667
572,239-48-4278,Yangon,Member,Male,Food and beverages,10.13,74.4555,3/10/2019,19:35,Ewallet,8.3,4.212101622901667
573,355-34-6244,Mandalay,Normal,Male,Food and beverages,72.39,152.019,1/13/2019,19:55,Credit card,8.1,0.8963814118829055
574,550-84-8664,Yangon,Normal,Male,Sports and travel,85.91,451.0275,3/22/2019,14:33,Credit card,8.6,3.0149150175902197
575,339-96-8318,Mandalay,Member,Male,Fashion accessories,81.31,597.6285,3/1/2019,19:49,Ewallet,6.3,4.212101622901667
576,458-61-0011,Mandalay,Normal,Male,Food and beverages,60.3,253.26,2/20/2019,18:43,Cash,5.8,2.365358807678416
577,592-34-6155,Naypyitaw,Normal,Male,Food and beverages,31.77,133.434,1/14/2019,14:43,Ewallet,6.2,2.365358807678416
578,797-88-0493,Yangon,Normal,Female,Health and beauty,64.27,269.934,3/26/2019,13:54,Cash,7.7,2.365358807678416
579,207-73-1363,Mandalay,Normal,Male,Health and beauty,69.51,145.971,3/1/2019,12:15,Ewallet,8.1,0.8963814118829055
580,390-31-6381,Naypyitaw,Normal,Male,Food and beverages,27.22,85.743,1/7/2019,12:37,Cash,7.3,1.6668044209629331
581,443-82-0585,Yangon,Member,Female,Health and beauty,77.68,326.256,2/1/2019,19:54,Cash,8.4,2.365358807678416
582,339-18-7061,Naypyitaw,Member,Female,Fashion accessories,92.98,195.258,2/13/2019,15:06,Credit card,8.0,0.8963814118829055
583,359-90-3665,Mandalay,Member,Female,Fashion accessories,18.08,75.936,1/14/2019,18:03,Credit card,9.5,2.365358807678416
584,375-72-3056,Mandalay,Normal,Male,Sports and travel,63.06,198.639,1/19/2019,15:58,Ewallet,7.0,1.6668044209629331
585,127-47-6963,Yangon,Normal,Male,Health and beauty,51.71,217.182,3/9/2019,13:53,Credit card,9.8,2.365358807678416
586,278-86-2735,Yangon,Normal,Female,Food and beverages,52.34,164.871,3/27/2019,14:03,Cash,9.2,1.6668044209629331
587,695-28-6250,Yangon,Normal,Female,Sports and travel,43.06,226.065,2/4/2019,16:38,Ewallet,7.7,3.0149150175902197
588,379-17-6588,Naypyitaw,Normal,Male,Fashion accessories,59.61,625.905,3/14/2019,11:07,Cash,5.3,5.837182227666667
589,227-50-3718,Yangon,Normal,Male,Health and beauty,14.62,76.755,3/4/2019,12:23,Cash,4.4,3.0149150175902197
590,302-15-2162,Naypyitaw,Member,Male,Health and beauty,46.53,293.139,3/3/2019,10:54,Credit card,4.3,3.6279173241050797
591,788-07-8452,Naypyitaw,Member,Female,Home and lifestyle,24.24,178.164,1/27/2019,17:38,Ewallet,9.4,4.212101622901667
592,560-49-6611,Yangon,Member,Female,Sports and travel,45.58,47.859,2/7/2019,14:13,Cash,9.8,0.0
593,880-35-0356,Yangon,Member,Female,Sports and travel,75.2,236.88,2/5/2019,11:51,Ewallet,4.8,1.6668044209629331
594,585-11-6748,Mandalay,Member,Male,Sports and travel,96.8,304.92,3/15/2019,13:05,Cash,5.3,1.6668044209629331
595,470-31-3286,Mandalay,Normal,Male,Health and beauty,14.82,46.683,3/1/2019,11:30,Credit card,8.7,1.6668044209629331
596,152-68-2907,Yangon,Normal,Male,Food and beverages,52.2,164.43,2/15/2019,13:30,Credit card,9.5,1.6668044209629331
597,123-35-4896,Naypyitaw,Normal,Female,Sports and travel,46.66,440.937,2/17/2019,19:11,Ewallet,5.3,5.313457077557497
598,258-69-7810,Naypyitaw,Normal,Female,Fashion accessories,36.85,193.4625,1/26/2019,18:53,Cash,9.2,3.0149150175902197
599,334-64-2006,Yangon,Member,Female,Home and lifestyle,70.32,147.672,3/24/2019,14:22,Ewallet,9.6,0.8963814118829055
600,219-61-4139,Naypyitaw,Normal,Male,Electronic accessories,83.08,87.234,1/23/2019,17:16,Ewallet,6.4,0.0
601,881-41-7302,Naypyitaw,Normal,Female,Fashion accessories,64.99,68.2395,1/26/2019,10:06,Credit card,4.5,0.0
602,373-09-4567,Naypyitaw,Normal,Male,Food and beverages,77.56,814.38,3/14/2019,20:35,Ewallet,6.9,5.837182227666667
603,642-30-6693,Mandalay,Normal,Female,Sports and travel,54.51,343.413,3/17/2019,13:54,Ewallet,7.8,3.6279173241050797
604,484-22-8230,Naypyitaw,Member,Female,Fashion accessories,51.89,381.3915,1/8/2019,20:08,Cash,4.5,4.212101622901667
605,830-58-2383,Mandalay,Normal,Male,Home and lifestyle,31.75,133.35,2/8/2019,15:26,Cash,8.6,2.365358807678416
606,559-98-9873,Yangon,Member,Female,Fashion accessories,53.65,394.3275,2/10/2019,12:56,Ewallet,5.2,4.212101622901667
607,544-32-5024,Naypyitaw,Member,Female,Food and beverages,49.79,209.118,3/28/2019,19:16,Credit card,6.4,2.365358807678416
608,318-12-0304,Yangon,Normal,Male,Fashion accessories,30.61,32.1405,1/23/2019,12:20,Ewallet,5.2,0.0
609,349-97-8902,Mandalay,Member,Male,Food and beverages,57.89,121.569,1/17/2019,10:37,Ewallet,8.9,0.8963814118829055
610,421-95-9805,Yangon,Normal,Female,Electronic accessories,28.96,30.408,2/7/2019,10:18,Credit card,6.2,0.0
611,277-35-5865,Naypyitaw,Member,Female,Food and beverages,98.97,935.2665,3/9/2019,11:23,Cash,6.7,5.313457077557497
612,789-23-8625,Mandalay,Member,Male,Fashion accessories,93.22,293.643,1/24/2019,11:45,Cash,7.2,1.6668044209629331
613,284-54-4231,Naypyitaw,Member,Male,Sports and travel,80.93,84.9765,1/19/2019,16:08,Credit card,9.0,0.0
614,443-59-0061,Yangon,Member,Male,Food and beverages,67.45,708.225,2/3/2019,11:25,Ewallet,4.2,5.837182227666667
615,509-29-3912,Yangon,Member,Female,Sports and travel,38.72,365.904,3/20/2019,12:24,Ewallet,4.2,5.313457077557497
616,327-40-9673,Mandalay,Member,Male,Sports and travel,72.6,457.38,1/13/2019,19:51,Cash,6.9,3.6279173241050797
617,840-19-2096,Naypyitaw,Member,Male,Electronic accessories,87.91,461.5275,3/14/2019,18:10,Ewallet,4.4,3.0149150175902197
618,828-46-6863,Yangon,Member,Male,Food and beverages,98.53,620.739,1/23/2019,11:22,Credit card,4.0,3.6279173241050797
619,641-96-3695,Naypyitaw,Member,Female,Fashion accessories,43.46,273.798,2/7/2019,17:55,Ewallet,8.5,3.6279173241050797
620,420-97-3340,Yangon,Normal,Female,Food and beverages,71.68,225.792,3/28/2019,15:30,Credit card,9.2,1.6668044209629331
621,436-54-4512,Yangon,Member,Female,Food and beverages,91.61,96.1905,3/20/2019,19:44,Cash,9.8,0.0
622,670-79-6321,Mandalay,Member,Female,Home and lifestyle,94.59,695.2365,1/17/2019,15:27,Credit card,4.9,4.212101622901667
623,852-62-7105,Mandalay,Normal,Female,Fashion accessories,83.25,874.125,1/12/2019,11:25,Credit card,4.4,5.837182227666667
624,598-06-7312,Mandalay,Member,Male,Fashion accessories,91.35,95.9175,2/16/2019,15:42,Cash,6.8,0.0
625,135-13-8269,Mandalay,Member,Female,Food and beverages,78.88,165.648,1/26/2019,16:04,Cash,9.1,0.8963814118829055
626,816-57-2053,Yangon,Normal,Male,Sports and travel,60.87,127.827,3/9/2019,12:37,Ewallet,8.7,0.8963814118829055
627,628-90-8624,Mandalay,Member,Male,Health and beauty,82.58,867.09,3/14/2019,14:41,Cash,5.0,5.837182227666667
628,856-66-2701,Yangon,Member,Male,Home and lifestyle,53.3,167.895,1/25/2019,14:19,Ewallet,7.5,1.6668044209629331
629,308-39-1707,Yangon,Normal,Female,Fashion accessories,12.09,12.6945,1/26/2019,18:19,Credit card,8.2,0.0
630,149-61-1929,Yangon,Normal,Male,Sports and travel,64.19,673.995,1/19/2019,14:08,Credit card,6.7,5.837182227666667
631,655-07-2265,Yangon,Normal,Male,Electronic accessories,78.31,246.6765,3/5/2019,16:38,Ewallet,5.4,1.6668044209629331
632,589-02-8023,Yangon,Member,Male,Food and beverages,83.77,175.917,1/15/2019,10:54,Credit card,7.0,0.8963814118829055
633,420-04-7590,Mandalay,Normal,Male,Home and lifestyle,99.7,314.055,3/18/2019,11:29,Ewallet,4.7,1.6668044209629331
634,182-88-2763,Mandalay,Member,Male,Food and beverages,79.91,251.7165,3/20/2019,19:28,Credit card,5.0,1.6668044209629331
